objectid,noname,pinyin,simplified_chinese,tarditional_chinese,official_name,address,postal_code,new_address,x,y,long,lat,foundingdate,phone,maingods,origin,origindetail,foundinglocation,website,united,subtemples,photos
508,790.000000000000000,Shuigouguan Shengde Tan,水沟馆圣德坛,水溝館聖德壇,Shuigouguan Shengde Tan,2 Teck Whye Lane  688799,688799,2 TECK WHYE LANE,19131.687869040001000,40335.525232840002000,103.753630210000000,1.381053330000000,,6762 1458,"华光大帝, 齐天大圣",福建省,福建省,,,1,"蔡厝港聯聖宮

1. 蔡厝港聯聖宮
2. 斗母宮（蔡厝港）
3. 三中宮
4. 水溝館聖德壇
5. 天雲殿
6. 九龍宮",0790
510,792.000000000000000,Shuilangtou Dabogong Gong,水廊头大伯公宫,水廊頭大伯公宮,Chwee Long Tow Tua Pek Kong Temple,2 Jurong West Street 76 648370,648370,2 JURONG WEST STREET 76,13552.871025480001000,36570.838244970000000,103.703502290000000,1.347004710000000,,,,NA,NA,,,1,"斗天宮（聯合宮）

1. 斗天宮聯合宮
2. 斗天宮
3. 水廊頭大伯公宮",0792
517,801.000000000000000,Shunlong Gong,顺龙宫,順龍宮,Soon Leng Temple,5A  Choa Chu Kang Street 51  689339,689339,5 CHOA CHU KANG STREET 51,17906.697408169999000,41516.782694759997000,103.742622360000000,1.391735790000000,,"6764 3816 
9743 163*",哪吒,福建省,福建省,Bukit Timah 8th milestone,,1,"蔡厝港油池村聯合廟

1. 蔡厝港油池村聯合廟
2. 順龍廟
3. 虞都庵
4. 順龍宮
5. 龍蓮花山宮
6. 五福廟",0801
518,802.000000000000000,Shunlong Miao ,顺龙庙,順龍廟,Soon Leng Temple,9 Choa Chu Kang Street 51 689341,689341,9 CHOA CHU KANG STREET 51,17906.697408169999000,41516.782694759997000,103.742622360000000,1.391735790000000,,,关圣帝君,NA,NA,,,1,"蔡厝港油池村聯合廟

1. 蔡厝港油池村聯合廟
2. 順龍廟
3. 虞都庵
4. 順龍宮
5. 龍蓮花山宮
6. 五福廟",0802
520,805.000000000000000,Shunshan Ting RongsShu Dabogong Gong,顺山亭榕树大伯公宫,順山亭榕樹大伯公宮,Soon San Teng Temple,42 Jalan Senang 418331,418331,42 JALAN SENANG,37282.374676719999000,33962.843223429998000,103.916725640000000,1.323421000000000,,,大伯公,福建省,福建省,,,0,NA,0805
521,807.000000000000000,Shuntian Gong,顺天宫,順天宮,Soon Thian Keing Temple,19 Lorong 29 Geylang 388070,388070,19 LORONG 29 GEYLANG,33829.378789060000000,33008.056869280001000,103.885698469999990,1.314787110000000,1812,6742 8566,大伯公,福建省,福建省,Malabar Street,,0,NA,0807
523,809.000000000000000,Shunxi Gong Shuichi Lin,顺西宫水池林,順西宮水池林,Shunxi Gong Shuichi Lin,19 Yishun Avenue 9 768891,768891,19 YISHUN AVENUE 9,28910.941761800001000,46211.698380599999000,103.841504250000000,1.434196660000000,,,,福建省,福建省,Soon Say Keng: Bukit Merah，Reservoir Tua Pek Kong Temple: Lornie Road,,1,"義順鎮聯合廟

1. 義順鎮聯合廟
2. 鎮南廟廣壽堂
3. 鎮南廟
4. 廣壽堂
5. 元龍聖廟
6. 元壽堂
7. 新勝壇
8. 龍霞館
9. 順西宮水池林
10. 順西宮
11. 水池林",0809
529,816.000000000000000,Sililanka Fosi,斯里兰卡佛寺,斯里蘭卡佛寺,Sri Lankaramaya Buddhist Temple,30c St. Michael's Road 328002,328002,30C SAINT MICHAEL'S ROAD,31290.336655859999000,34399.852251270000000,103.862884060000000,1.327374390000000,,6391 0031 ,,NA,NA,,,0,NA,0816
538,832.000000000000000,Tiande Shengmiao,天德圣庙,天德圣廟,Tian De Temple,109 Hougang Avenue 5 538817,538817,109 HOUGANG AVENUE 5,34926.513139989998000,38625.601143990003000,103.895558050000010,1.365589930000000,,,,NA,NA,,,1,"天德圣廟

1. 天德圣廟
2. 報德善堂
3. 長天宮
4. 鐘頭宮
5. 後港水尾圣娘廟",0832
541,837.000000000000000,Tianfu Gong,天福宫,天福宮,Thian Hock Keng,158 Telok Ayer St 068613,068613,158 TELOK AYER STREET,29579.057408839999000,29281.272752140001000,103.847507019999990,1.281083900000000,1840,,妈祖,福建省,福建省,158 Telok Ayer St,,0,NA,0837
542,838.000000000000000,Tiangong Miao  Zhiluobulanya,天公庙  直落布兰雅,天公廟  直落布蘭雅,Tin Kong Beo Temple  Telok Blangah Ting Kong Beo,578 Telok Blangah Road 109024,109024,578 TELOK BLANGAH ROAD,25295.136205800001000,28208.262559319999000,103.809014430000000,1.271379890000000,,, 玉皇上帝,NA,NA,,,0,NA,0838
545,841.000000000000000,Tiangong Tan Zhaoling Gong,天公坛 昭灵宫 ,天公壇 昭靈宮,Tiangong Tan Zhaoling Gong,62 Jurong West Street 41 649408,649408,62 JURONG WEST STREET 41,15402.451500400000000,36834.732385130003000,103.720121770000010,1.349392110000000,,,,NA,NA,,,1,"
裕廊西聯合宮

1. 裕廊西聯合宮
2. 顯龍宮
3. 西海岸福德祠
4. 天公壇昭靈宮 
5. 天公壇
6. 昭靈宮 ",0841
549,847.000000000000000,Tianjiang Fotang ,天降佛堂,天降佛堂,Tian Kong Buddhist Tp ,51 Bedok North Avenue 4  469695,469695,51 BEDOK NORTH AVENUE 4,40871.871452599997000,35346.972723979998000,103.948979720000000,1.335937250000000,,,"太阳星君, 太上老君, 南海观音, 千手千眼观音, 缎伯公, 三师爷",福建省,福建省,,,0,NA,0847
553,852.000000000000000,Tianling Daotang ,天灵道堂,天靈道堂,Thian Ling Toh Thong,551 Bukit Batok Street 23 659522,659522,555 BUKIT BATOK STREET 23,19517.518488480000000,35827.454113159998000,103.757098459999990,1.340284100000000,1950,"6569 2801
6569 2802*",真空教主,福建省,福建省,Changi,,1,"福通聯合廟

1. 福通聯合廟
2. 本元虛靈山總道堂
3. 鳳山寺（裕廊）
4. 天靈道堂",0852
555,856.000000000000000,Tianlong Gong ,天龙宫,天龍宮,Tian Leong Keng Temple ,101 / a / b Sector B Sin Ming Industrial Estate 575662,575662,101 SECTOR B SIN MING INDUSTRIAL ESTATE,28816.769619690000000,37762.469816160003000,103.840657789999990,1.357784870000000,1990,,,NA,NA,Kaki Bukit,,0,NA,0856
562,869.000000000000000,Tianxian Miao,天显庙,天顯廟,Tianxian Miao,"19, 21 Woodlands Industrial Park E4 757721",757721,19 WOODLANDS INDUSTRIAL PARK E4,23782.593846020001000,48062.501470190000000,103.795420910000000,1.450934350000000,1998,,,NA,NA,,,1,"天顯廟

1. 天顯廟
2. 萬禮蓮合殿
3. 玄山廟救世壇
4. 玄山廟
5. 救世壇",0869
565,874.000000000000000,Tianyun Dian,天云殿,天雲殿,Tianyun Dian,2 Teck Whye Lane  688799,688799,2 TECK WHYE LANE,19131.687869040001000,40335.525232840002000,103.753630210000000,1.381053330000000,,6762 1458,关帝圣君,福建省,福建省,Choa Chu Kang 12½ milestone,,1,"蔡厝港聯聖宮

1. 蔡厝港聯聖宮
2. 斗母宮（蔡厝港）
3. 三中宮
4. 水溝館聖德壇
5. 天雲殿
6. 九龍宮",0874
566,877.000000000000000,Tianzhu Miao ,天祖庙,天祖廟,Tain Chor Temple ,"11 Woodlands Industrial Park E8, # 01 - 01 757701",757701,11 WOODLANDS INDUSTRIAL PARK E8,24350.955753150000000,48222.041439580003000,103.800528189999990,1.452377250000000,1950,9815 2743,张天师,福建省,福建省,,,1,"兀蘭聯聖廟

1. 兀蘭聯聖廟
2. 清水廟東聖殿
3. 天祖廟
4. 武當山廟（兀蘭）",0877
578,889.000000000000000,Wanfo Ling,万佛林,萬佛林,Man Fatt Lam Budh Tp ,211 Bedok Road 469416,469416,211 BEDOK ROAD,40995.670320930003000,34313.033443380002000,103.950091680000000,1.326586630000000,1960,6241 1122,释迦牟尼佛,广东省,广东省,,,0,NA,0889
583,895.000000000000000,Wanshan Fude Ci,万山福德祠 土地庙,萬山福德祠  土地廟,Man San Fook Tuck Chee Temple,124 Sims Drive 387379,387379,124 SIMS DRIVE,32978.528211329998000,33398.483288570002000,103.878053220000000,1.318318130000000,1862,"6747 4957 
6749 691*",大伯公,广东省,广东省,Jalan Kayu Man Kok Sua,,0,NA,0895
584,896.000000000000000,Wanshou Shan Guanyin Tang,万寿山观音堂,萬壽山觀音堂,Ban Siew San Temple,2 Telok Blangah Drive 109256,109256,2 TELOK BLANGAH DRIVE,25596.221192649999000,28415.169501799999000,103.811719770000000,1.273251110000000,1880,,观世音菩萨,广东省,广东省,,,0,NA,0896
585,897.000000000000000,Wanshou Shan Kuncheng Tang,万寿山堃成堂,萬壽山堃成堂,Kong Seng Ting Temple,4 Telok Blangah Drive 109257,109257,4 TELOK BLANGAH DRIVE,25575.429448729999000,28384.460453020001000,103.811532950000000,1.272973390000000,,,观世音菩萨,广东省,广东省,,,0,NA,0897
586,899.000000000000000,Wanxian Miao,万仙庙,萬仙廟,Ban Sien Temple,98T Redhill Close 158900,158900,98T REDHILL CLOSE,26111.975921480000000,29852.186764850001000,103.816353920000000,1.286247020000000,1964,,万天主帅,福建省,福建省 安溪县,Alexandra Road,,1,"真龍宮（联合宫）

1 真龍宮（联合宫）
2. 介穀殿
3. 真人宮
4. 龍山亭
5. 萬仙廟",0899
588,901.000000000000000,Wanghai Dabogong Miao,望海大伯公庙,望海大伯公廟,Wanghai Dabogong Miao,50H Palmer Rd 079903,079903,10 ANSON ROAD,29402.848225189999000,28706.593311450000000,103.845923680000000,1.275886710000000,,,,NA,NA,,,0,NA,0901
594,910.000000000000000,Wucao Dabogong Miao,梧槽大伯公庙,梧槽大伯公廟,Wucao Dabogong Miao,249 Balestier Road Singapore 329708 ,329708 ,249 BALESTIER ROAD,30146.858843720001000,33780.065463550003000,103.852609240000010,1.321769360000000,,,,NA,NA,,,0,NA,0910
598,916.000000000000000,Wufengyan Gong,午峰岩  午峰岩宮,午峰岩  午峰岩宮,Wu Hong Yan Kong Temple,Serangoon North Avenue 3 555862,555862,21 SERANGOON NORTH AVENUE 3,32096.799689480002000,39464.197849579999000,103.870131259999990,1.373174420000000,,,伽蓝尊王,福建省,福建省 安溪县,,,1,"忠義天明廟

1. 忠義天明廟
2. 廣明堂
3. 午峰岩/午峰岩宮
4. 忠義館",0916
599,918.000000000000000,Wufu Miao,五福庙,五福廟,Wufu Miao,3 Choa Chu Kang Street 51 689338,689338,3 CHOA CHU KANG STREET 51,17907.002781859999000,41516.709537039998000,103.742625100000000,1.391735130000000,,,华光祖师,众多方言,众多方言,Upper Bukit Timah ,,1,"蔡厝港油池村聯合廟

1. 蔡厝港油池村聯合廟
2. 順龍廟
3. 虞都庵
4. 順龍宮
5. 龍蓮花山宮
6. 五福廟",0918
603,923.000000000000000,Wulan Lianshengmiao,兀兰联圣庙,兀蘭聯聖廟,Woodlands Lian Sheng Miao,11 Woodlands Industrial Park E8 757701,757701,11 WOODLANDS INDUSTRIAL PARK E8,24350.955753150000000,48222.041439580003000,103.800528189999990,1.452377250000000,,,,NA,NA,,,1,"兀蘭聯聖廟

1. 兀蘭聯聖廟
2. 清水廟東聖殿
3. 天祖廟
4. 武當山廟（兀蘭）",0923
604,924.000000000000000,Wulei Gong,五雷宮,五雷宮,Wu Lui Sien Sze Temple ,6 Bukit Batok Street 21 659630,659630,6 BUKIT BATOK STREET 21,18834.171780159999000,36492.362927870003000,103.750957990000000,1.346297090000000,,6562 3531,五雷公,福建省,福建省,"Bukit Batok, near Little Guilin",,1,"武吉巴督聯合宮

1. 武吉巴督聯合宮
2. 五雷宮
3. 東天宮",0924
606,927.000000000000000,Wumin Dao Fushan Ting Dabogong Miao,乌敏岛佛山亭大伯公庙,烏敏島佛山亭大伯公廟,Wu Min Dao Fu Shan Ting Da Bo Gong Miao,"46, Changi Point, Pulau Ubin 508422",508422,46 PULAU UBIN,43226.518092999999000,42764.704210360003000,103.970141330000000,1.403019280000000,,,,NA,NA,,,0,NA,0927
607,928.000000000000000,Wumintaifo Si,乌敏泰佛寺,烏敏泰佛寺,Ubin Thai Buddhist Temple,72 Sengkang West Avenue 797651,797651,70 SENGKANG WEST AVENUE,32352.070783759998000,41516.749036759997000,103.872425350000000,1.391736920000000,,,,NA,NA,,,1,"惹蘭加由聯合廟

1. 惹蘭加由聯合廟
2. 萬國山忠義廟
3. 包公廟
4. 龍南殿
5. 烏敏泰佛寺",0928
612,938.000000000000000,Xi Hai An Fu De Ci,西海岸福德祠,西海岸福德祠,West Coast Hock Teck Si,64 Jurong West Street 41 649332,649332,8 JURONG WEST STREET 51,15558.463857360000000,36642.435919470001000,103.721523710000000,1.347653110000000,,6566 2846,大伯公,广东省,广东省 潮州市,West Coast Park,,1,"
裕廊西聯合宮

1. 裕廊西聯合宮
2. 顯龍宮
3. 西海岸福德祠
4. 天公壇昭靈宮 
5. 天公壇
6. 昭靈宮 ",0938
621,950.000000000000000,Xiyun Dian,西云殿,西雲殿,Xiyun Dian,722 Woodlands Ave 6  730722,730722,722 WOODLANDS AVENUE 6,24225.898039380001000,47466.946957820001000,103.799404520000000,1.445548430000000,,,,NA,NA,,,0,NA,0950
623,954.000000000000000,Xian Gong Tang  Xing Hua Ren,仙宫堂,仙宮堂,Sian Keng Tong Temple ( Heng Hwa temple),216 Changi Road 419736,419736,216 CHANGI ROAD,35873.277207200001000,33271.964720839998000,103.904063980000000,1.317173340000000,1955,,"保生大帝, 太乙仙姑",福建省,福建省 莆田市 涵江区 后郭村 四社车轲境,,,0,NA,0954
627,959.000000000000000,Xianzu Gong ,仙祖宫,仙祖宮,Siang Cho Keong Temple ,66 Amoy Street 069886,069886,66 AMOY STREET,29469.518786490000000,29157.760794030000000,103.846522760000000,1.279966900000000,,,呂府仙祖,福建省,福建省 福州市,,,0,NA,0959
628,960.000000000000000,Xianglian Si ,香莲寺,香蓮寺,Sim Poh Seng Temple ,110 Koon Seng Road 427045,427045,110 KOON SENG ROAD,36045.002158800002000,32743.861653489999000,103.905606879999990,1.312397320000000,,6344 3729,,NA,NA,,,0,NA,0960
630,968.000000000000000,Xieyuan Shan,协源山,協源山,Xieyuan Shan,2 Telok Blangah Street 31 108942,108942,2 TELOK BLANGAH STREET 31,24985.964461219999000,28298.349522479999000,103.806236410000000,1.272194580000000,,,,NA,NA,,,0,NA,0968
654,1005.000000000000000,Xiude Shantang  Wujizhima,武吉知馬修德善堂,武吉知馬修德善堂,Bukit Timah Seu Teck Sean Tong,"160 Jurong East Avenue 1, Street 24 609559",609559,160 JURONG EAST STREET 24,17736.282545710001000,35995.019789780003000,103.741092960000000,1.341798950000000,1959,6562 3430  ,宋大峰祖师,广东省,广东省 潮州市,"Bukit Timah 7 miles, 
opposite Bukit Timah Shopping Centre",,0,NA,1005
656,1007.000000000000000,Xuanfuxian Miao,玄夫仙庙,玄夫仙廟,Hiang Foo Siang Temple,485 Serangoon North Avenue 1 555890,555890,485 SERANGOON NORTH AVENUE 1,32407.062867299999000,38988.582371719996000,103.872919120000010,1.368873080000000,,,,NA,NA,,,1,"玄夫仙廟

1.玄夫仙廟
2 順興古廟
3. 七寨庙（静山路 / 甘榜山亭）
4. 龍山廟",1007
660,1017.000000000000000,Xuanshan Miao Jiushi Tan,玄山庙救世坛,玄山廟救世壇,Siang San Temple,19 Woodlands Industrial Park E7 757722,757722,21 WOODLANDS INDUSTRIAL PARK E4,23805.425591499999000,48059.130191889999000,103.795626070000000,1.450903860000000,,,,NA,NA,,,1,"天顯廟

1. 天顯廟
2. 萬禮蓮合殿
3. 玄山廟救世壇
4. 玄山廟
5. 救世壇",1017
670,1037.000000000000000,Yangtaoyuanchenghuang Miao,杨桃园城隍庙,楊桃園城隍廟,Sheng Hong Temple,300 Pandan Gardens 609341,609341,300 PANDAN GARDENS,18801.284284059999000,33689.079904500002000,103.750663320000000,1.320945210000000,,,,NA,NA,,,1," 楊桃園城隍廟

1. 楊桃園城隍廟
2. 城隍廟萬壽寺
3. 城隍廟楊桃園",1037
673,1046.000000000000000,Yishunzhen Lian He Miao,义顺镇联合庙,義順鎮聫合廟,Yi Shun Town United Temple,17 Yishun Avenue 9 768890,768890,17 YISHUN AVENUE 9,28910.941792070000000,46211.698410860001000,103.841504250000000,1.434196660000000,1986,,,NA,NA,,,1,"義順鎮聯合廟

1. 義順鎮聯合廟
2. 鎮南廟廣壽堂
3. 鎮南廟
4. 廣壽堂
5. 元龍聖廟
6. 元壽堂
7. 新勝壇
8. 龍霞館
9. 順西宮水池林
10. 順西宮
11. 水池林",1046
684,1068.000000000000000,Yudu An,虞都庵,虞都庵,Yi Do An Chinese Temple,7 Choa Chu Kang Street 51 689340,689340,7 CHOA CHU KANG STREET 51,17906.697408169999000,41516.782694759997000,103.742622360000000,1.391735790000000,1996,,保生大帝,福建省,福建省 安溪县,Kranji,,1,"蔡厝港油池村聯合廟

1. 蔡厝港油池村聯合廟
2. 順龍廟
3. 虞都庵
4. 順龍宮
5. 龍蓮花山宮
6. 五福廟",1068
690,1088.000000000000000,Yuhuang Dian,玉皇殿,玉皇殿,Yuhuang Dian,12 Jurong West Street 76 648349,648349,12 JURONG WEST STREET 76,13563.971263680000000,36617.387013910004000,103.703602010000000,1.347425690000000,,,"玉皇上帝  , 七王府大人, 达摩祖师",福建省,福建省,,,1,"玉皇殿聯合宮

1. 玉皇殿聯合宮
2. 慈善壇
3. 福安廟
4. 玉皇殿",1088
692,1090.000000000000000,Yuhuangdian Lian He Gong,玉皇殿联合宫,玉皇殿聯合宮,Yu Huang Combined Temple,13 Jurong West Street 76 648349,648349,12 JURONG WEST STREET 76,13563.971263680000000,36617.387013910004000,103.703602010000000,1.347425690000000,,,,NA,NA,,,1,"玉皇殿聯合宮

1. 玉皇殿聯合宮
2. 慈善壇
3. 福安廟
4. 玉皇殿",1090
696,1097.000000000000000,Yu Lang Xi Lian He Gong,裕廊西联合宫,裕廊西聯合宮,Jurong West United Temple,64 Jurong West Street 41 649369,649369,741 JURONG WEST STREET 42,15830.931101230000000,37229.019425200000000,103.723971760000000,1.352958070000000,,,,NA,NA,,,1,"
裕廊西聯合宮

1. 裕廊西聯合宮
2. 顯龍宮
3. 西海岸福德祠
4. 天公壇昭靈宮 
5. 天公壇
6. 昭靈宮 ",1097
697,1099.000000000000000,Yulangzong Gong,裕廊总宫,裕廊總宮,Jurong Combined Temple,741 Jurong West Street 42 649369,649369,741 JURONG WEST STREET 42,15830.931101230000000,37229.019425200000000,103.723971760000000,1.352958070000000,1980,,,NA,NA,Jurong Road 10th milestone,,1,"裕廊總宮

1. 裕廊總宮
2. 觀山殿
3. 龍鬚岩
4. 瓊瑤教邸
5. 靈晉宮
6. 水溝館",1099
698,1102.000000000000000,Yuan Fu Dian,圆福殿,圓福殿,Tan Kong Tian Temple ,14 Jalan Kebaya 278319,278319,14 JALAN KEBAYA,21991.148270189999000,33045.537108160002000,103.779326029999990,1.315126030000000,1904,,"董公真人, 伏羲先帝, 五谷仙帝, 关帝圣君, 范侯先师",福建省,福建省 安溪县,Tua Kan Lai,,0,NA,1102
700,1104.000000000000000,Yuanming Shi ,圆明寺,圓明寺,Yuanming Si ,631 Upper East Coast Road 466596,466596,631 UPPER EAST COAST ROAD,40841.616393320000000,33385.548961890003000,103.948707040000000,1.318198880000000,1960,6241 0896,释迦牟尼佛,福建省,福建省,,,0,NA,1104
705,1116.000000000000000,Yunshan Gong,云山宫,雲山宮,Hoon San Keng Temple,27 Jln Lim Tai See 268360,268360,27 JALAN LIM TAI SEE,23664.699323010002000,33786.105863450000000,103.794363620000000,1.321823750000000,,,林府太师,福建省,福建省,,,0,NA,1116
710,1126.000000000000000,Zhantan Lin,旃檀林 ,旃檀林,Tsan Tan Lim Temple,20 Jalan Yasin 417992,417992,20 JALAN YASIN,36217.470734219998000,33728.311812129999000,103.907156860000000,1.321300290000000,1948,6742 7985,观世音菩萨,NA,NA,,,0,NA,1126
716,1134.000000000000000,Zhenkong Jiao Fuben Tang,真空教复本堂,真空教複本堂,Chin Kong Religion Fook Poon Tong,"561 Yishun Ring Road , #01-05 768682",768682,561 YISHUN RING ROAD,27916.286449769999000,46272.498375659998000,103.832566330000010,1.434746530000000,1953,"6753 3007
9853 1994 ",真空教主,客家,客家,Old Chong Pang,,1,"忠邦聯合宮

1. 忠邦聯合宮
2. 汫水港鬥母宮鳳山寺
3. 關帝廟
4. 真空教復本堂
5. 華報善堂",1134
719,1137.000000000000000,Zhennanmiaoguangshou Tang ,镇南庙广寿堂,鎮南廟廣壽堂,Chern Nam Kong Siew Temple,15 Yishun Avenue 9  768889,768889,15 YISHUN AVENUE 9,28910.941792070000000,46211.698410860001000,103.841504250000000,1.434196660000000,,"6758 5350 
6257 800*",,福建省,福建省,"Chern Nam Beo： Thomson Road's 6.5th milestone
  Kong Siew Tern：Thomson Road's 5th milestone",,1,"義順鎮聯合廟

1. 義順鎮聯合廟
2. 鎮南廟廣壽堂
3. 鎮南廟
4. 廣壽堂
5. 元龍聖廟
6. 元壽堂
7. 新勝壇
8. 龍霞館
9. 順西宮水池林
10. 順西宮
11. 水池林",1137
721,1139.000000000000000,Zhenshantianfu Gong ,镇山天福宫,鎮山天福宮,Teng San Tian Hock Temple,489 Serangoon North Avenue 1 555891,555891,489 SERANGOON NORTH AVENUE 1,32376.691245999999000,38979.590086709999000,103.872646210000000,1.368791760000000,,,,福建省,福建省,,,1,"镇山天福宫

1. 镇山天福宫
2. 安山廟
3. 萬福宮
4. 石竹廟
5. 吉龍山廟
6. 龍鎮宮",1139
723,1142.000000000000000,Zheng Hua Ci Sheng Gong,正华慈圣宫,正華慈聖宮,Cheng Hwa Cher Siah Temple,23 Bangkit Road  679972,679972,23 BANGKIT ROAD,21365.938488910000000,40017.989899530003000,103.773706670000000,1.378182250000000,1999,,,NA,NA,,,1,"正華慈聖宮

1. 正華慈聖宮
2. 慈蓮堂
3. 木山聖母宮
4. 木山宮
5. 忠義殿",1142
725,1148.000000000000000,Zhenglong'gongxuanjiang Dian,正龙宫玄江殿,正龍宮玄江殿,Chia Leng Kong Heng Kang Tian,85A Silat Road  168851,168851,85A SILAT ROAD,27503.332841449999000,28892.395962819999000,103.828855840000000,1.277567070000000,,,玄天上帝,NA,NA,,,0,NA,1148
726,1155.000000000000000,Zhigui Fo She ,知归佛社,知歸佛社,Tee Kwee Hood Sia Temple   Chih Kuei Fu Ser ,15 Sennett Road 466793,466793,15 SENNETT ROAD,39687.942175229997000,33268.145415849998000,103.938340650000000,1.317137580000000,1960,6243 1380,释迦牟尼佛,福建省,福建省,,,0,NA,1155
728,1158.000000000000000,Zhongbang Lian He Gong,忠邦联合宫,忠邦聯合宮,Chong Pang Combined Temple,561 Yishun Ring Road 768682,768682,561 YISHUN RING ROAD,27916.286449769999000,46272.498375659998000,103.832566330000010,1.434746530000000,,,,NA,NA,,,1,"忠邦聯合宮

1. 忠邦聯合宮
2. 汫水港鬥母宮鳳山寺
3. 關帝廟
4. 真空教復本堂
5. 華報善堂",1158
731,1163.000000000000000,Zhonghongshan Tang,众弘善堂,眾弘善堂,Cheng Hong Siang Tng,30 Arumugam Road 409966,409966,30 ARUMUGAM ROAD,34548.386872579998000,34220.727685689999000,103.892159370000000,1.325753920000000,,,,NA,NA,,,1,"眾弘善堂九皇宮（聯合宮）

1. 眾弘善堂九皇宮（聯合宮）
2. 眾弘善堂
3. 蔥茅園九皇宮",1163
735,1171.000000000000000,Zhongtou Gong,钟头宫,鐘頭宮,Zhongtou Gong,109c Hougang Avenue 5 538820,538820,109C HOUGANG AVENUE 5,34926.519405460000000,38625.602899530000000,103.895558110000000,1.365589940000000,,,妈祖,NA,NA,,,1,"天德圣廟

1. 天德圣廟
2. 報德善堂
3. 長天宮
4. 鐘頭宮
5. 後港水尾圣娘廟",1171
